{time:1476843923.3140892982,type:'c',beacon_id:0,tid:0,range:1044,lnum:4180,seq:151}
{time:1476843923.3140892982,type:'c',beacon_id:1,tid:0,range:7565,lnum:4180,seq:151}
{time:1476843923.3140892982,type:'c',beacon_id:2,tid:0,range:8221,lnum:4180,seq:151}
{time:1476843923.3140892982,type:'c',beacon_id:3,tid:0,range:3067,lnum:4180,seq:151}
{time:1476843923.5522334576,type:'a',aid:0,bid:1,range:8085,lnum:4183,seq:166}
{time:1476843923.5522334576,type:'a',aid:0,bid:2,range:7677,lnum:4183,seq:166}
{time:1476843923.5522334576,type:'a',aid:1,bid:2,range:15147,lnum:4183,seq:166}
{time:1476843923.5991089344,type:'c',beacon_id:0,tid:0,range:1063,lnum:4187,seq:152}
{time:1476843923.5991089344,type:'c',beacon_id:1,tid:0,range:7546,lnum:4187,seq:152}
{time:1476843923.5991089344,type:'c',beacon_id:2,tid:0,range:8197,lnum:4187,seq:152}
{time:1476843923.5991089344,type:'c',beacon_id:3,tid:0,range:3137,lnum:4187,seq:152}
{time:1476843923.8354504108,type:'a',aid:0,bid:1,range:8103,lnum:4190,seq:167}
{time:1476843923.8354504108,type:'a',aid:0,bid:2,range:7667,lnum:4190,seq:167}
{time:1476843923.8354504108,type:'a',aid:1,bid:2,range:15124,lnum:4190,seq:167}
{time:1476843923.868720293,type:'c',beacon_id:0,tid:0,range:1035,lnum:4194,seq:153}
{time:1476843923.868720293,type:'c',beacon_id:1,tid:0,range:7630,lnum:4194,seq:153}
{time:1476843923.868720293,type:'c',beacon_id:2,tid:0,range:8193,lnum:4194,seq:153}
{time:1476843923.868720293,type:'c',beacon_id:3,tid:0,range:3048,lnum:4194,seq:153}
{time:1476843924.1005051136,type:'a',aid:0,bid:1,range:8080,lnum:4197,seq:168}
{time:1476843924.1005051136,type:'a',aid:0,bid:2,range:7672,lnum:4197,seq:168}
{time:1476843924.1005051136,type:'a',aid:1,bid:2,range:15180,lnum:4197,seq:168}
{time:1476843924.1539316177,type:'c',beacon_id:0,tid:0,range:1030,lnum:4201,seq:154}
{time:1476843924.1539316177,type:'c',beacon_id:1,tid:0,range:7564,lnum:4201,seq:154}
{time:1476843924.1539316177,type:'c',beacon_id:2,tid:0,range:8230,lnum:4201,seq:154}
{time:1476843924.1539316177,type:'c',beacon_id:3,tid:0,range:3086,lnum:4201,seq:154}
{time:1476843924.3856301308,type:'a',aid:0,bid:1,range:8075,lnum:4204,seq:169}
{time:1476843924.3856301308,type:'a',aid:0,bid:2,range:7667,lnum:4204,seq:169}
{time:1476843924.3856301308,type:'a',aid:1,bid:2,range:15119,lnum:4204,seq:169}
{time:1476843924.4390306473,type:'c',beacon_id:0,tid:0,range:1073,lnum:4208,seq:155}
{time:1476843924.4390306473,type:'c',beacon_id:1,tid:0,range:7546,lnum:4208,seq:155}
{time:1476843924.4390306473,type:'c',beacon_id:2,tid:0,range:8211,lnum:4208,seq:155}
{time:1476843924.4390306473,type:'c',beacon_id:3,tid:0,range:3100,lnum:4208,seq:155}
{time:1476843924.6708495617,type:'a',aid:0,bid:1,range:8122,lnum:4211,seq:170}
{time:1476843924.6708495617,type:'a',aid:0,bid:2,range:7686,lnum:4211,seq:170}
{time:1476843924.6708495617,type:'a',aid:1,bid:2,range:15166,lnum:4211,seq:170}
{time:1476843924.7177262306,type:'c',beacon_id:0,tid:0,range:1049,lnum:4215,seq:156}
{time:1476843924.7177262306,type:'c',beacon_id:1,tid:0,range:7569,lnum:4215,seq:156}
{time:1476843924.7177262306,type:'c',beacon_id:2,tid:0,range:8249,lnum:4215,seq:156}
{time:1476843924.7177262306,type:'c',beacon_id:3,tid:0,range:3128,lnum:4215,seq:156}
{time:1476843924.9404649734,type:'a',aid:0,bid:1,range:8103,lnum:4218,seq:171}
{time:1476843924.9404649734,type:'a',aid:0,bid:2,range:7709,lnum:4218,seq:171}
{time:1476843924.9404649734,type:'a',aid:1,bid:2,range:15138,lnum:4218,seq:171}
