5.136280000000000179e+00,6.301110000000000433e+00,4.649300000000000210e+00
5.138189999999999813e+00,6.287670000000000314e+00,4.643959999999999866e+00
5.159629999999999939e+00,6.286789999999999878e+00,4.651559999999999917e+00
5.183460000000000178e+00,6.282280000000000086e+00,4.630740000000000300e+00
5.238730000000000331e+00,6.145649999999999835e+00,4.443069999999999631e+00
5.339269999999999960e+00,6.053079999999999572e+00,4.299990000000000201e+00
5.386919999999999931e+00,5.898030000000000328e+00,4.118579999999999686e+00
5.464599999999999902e+00,5.779399999999999871e+00,3.916009999999999991e+00
5.633280000000000065e+00,5.632329999999999615e+00,3.664779999999999927e+00
5.835320000000000285e+00,5.436440000000000161e+00,3.370340000000000114e+00
5.975889999999999702e+00,5.234060000000000379e+00,3.162110000000000198e+00
6.120269999999999655e+00,5.100130000000000052e+00,2.876199999999999868e+00
6.306110000000000326e+00,4.964199999999999946e+00,2.626040000000000152e+00
6.317540000000000155e+00,4.942809999999999704e+00,2.525450000000000195e+00
6.362809999999999633e+00,4.736110000000000042e+00,2.475459999999999994e+00
6.493380000000000152e+00,4.312879999999999825e+00,1.992760000000000087e+00
6.562949999999999839e+00,3.908440000000000136e+00,1.744019999999999904e+00
6.615359999999999907e+00,3.614790000000000170e+00,1.685759999999999925e+00
6.636330000000000062e+00,3.311729999999999841e+00,1.707070000000000087e+00
6.765460000000000029e+00,2.922520000000000007e+00,1.818070000000000075e+00
6.838840000000000252e+00,2.579070000000000196e+00,2.012869999999999937e+00
6.960350000000000037e+00,2.320120000000000182e+00,2.204169999999999963e+00
7.061370000000000147e+00,2.029360000000000053e+00,2.448300000000000143e+00
7.157630000000000159e+00,1.756450000000000067e+00,2.742780000000000218e+00
7.294389999999999930e+00,1.511549999999999949e+00,2.995330000000000048e+00
7.433530000000000193e+00,1.292289999999999939e+00,3.394169999999999909e+00
7.733249999999999957e+00,1.214760000000000062e+00,3.867820000000000036e+00
8.025349999999999540e+00,1.396030000000000104e+00,4.279609999999999914e+00
8.475170000000000314e+00,1.864819999999999922e+00,4.675139999999999851e+00
8.872109999999999275e+00,2.241849999999999898e+00,4.938019999999999854e+00
9.308109999999999218e+00,2.680520000000000014e+00,5.183910000000000018e+00
9.739829999999999544e+00,3.138729999999999798e+00,5.426000000000000156e+00
1.016249999999999964e+01,3.576849999999999863e+00,5.634710000000000107e+00
1.062659999999999982e+01,4.039360000000000284e+00,5.882900000000000240e+00
1.098489999999999966e+01,4.344800000000000217e+00,5.992860000000000298e+00
1.125559999999999938e+01,4.683440000000000047e+00,6.128849999999999909e+00
1.152960000000000029e+01,4.950779999999999959e+00,6.251809999999999867e+00
1.177120000000000033e+01,5.168190000000000062e+00,6.293149999999999800e+00
1.195129999999999981e+01,5.386420000000000208e+00,6.337200000000000166e+00
1.213899999999999935e+01,5.569119999999999848e+00,6.272050000000000125e+00
1.223910000000000053e+01,5.738749999999999574e+00,6.184809999999999697e+00
1.233060000000000045e+01,5.792180000000000106e+00,6.078339999999999854e+00
1.234869999999999912e+01,5.915399999999999991e+00,5.923470000000000013e+00
3.565879999999999939e+00,5.987169999999999881e+00,5.780929999999999680e+00
3.911379999999999857e+00,6.067759999999999820e+00,5.641499999999999737e+00
4.200219999999999843e+00,6.136470000000000091e+00,5.524000000000000021e+00
4.545180000000000220e+00,6.257850000000000357e+00,5.421520000000000117e+00
