{time:1476864160.3622801304,type:'c',beacon_id:0,tid:0,range:5887,lnum:8280,seq:1}
{time:1476864160.3622801304,type:'c',beacon_id:1,tid:0,range:3376,lnum:8280,seq:1}
{time:1476864160.3622801304,type:'c',beacon_id:2,tid:0,range:13076,lnum:8280,seq:1}
{time:1476864160.3632729053,type:'c',beacon_id:3,tid:0,range:11764,lnum:8280,seq:1}
{time:1476864160.6414659023,type:'c',beacon_id:0,tid:0,range:5891,lnum:8284,seq:2}
{time:1476864160.6414659023,type:'c',beacon_id:1,tid:0,range:3372,lnum:8284,seq:2}
{time:1476864160.6414659023,type:'c',beacon_id:2,tid:0,range:13085,lnum:8284,seq:2}
{time:1476864160.6414659023,type:'c',beacon_id:3,tid:0,range:11717,lnum:8284,seq:2}
Id:0 x: 5.77343459084676347 y: 1.2682995976678246297 z: 2.0497168023322247521{time:1476864160.9209997654,type:'c',beacon_id:0,tid:0,range:5845,lnum:8288,seq:3}
{time:1476864160.9209997654,type:'c',beacon_id:1,tid:0,range:3339,lnum:8288,seq:3}
{time:1476864160.9219999313,type:'c',beacon_id:2,tid:0,range:13263,lnum:8288,seq:3}
{time:1476864160.9219999313,type:'c',beacon_id:3,tid:0,range:11665,lnum:8288,seq:3}
Id:0 x: 5.7777033901249970071 y: 1.2610783002446708245 z: 2.0408826680795892905{time:1476864161.1595196724,type:'a',aid:0,bid:1,range:8516,lnum:8291,seq:236}
{time:1476864161.1595196724,type:'a',aid:0,bid:2,range:12368,lnum:8291,seq:236}
{time:1476864161.1595196724,type:'a',aid:1,bid:2,range:15279,lnum:8291,seq:236}
{time:1476864161.2017345428,type:'c',beacon_id:0,tid:0,range:5915,lnum:8295,seq:4}
{time:1476864161.2017345428,type:'c',beacon_id:1,tid:0,range:3259,lnum:8295,seq:4}
{time:1476864161.2017345428,type:'c',beacon_id:2,tid:0,range:12659,lnum:8295,seq:4}
{time:1476864161.2017345428,type:'c',beacon_id:3,tid:0,range:11665,lnum:8295,seq:4}
Id:0 x: 5.7313415481487677283 y: 1.1117416849609003116 z: 2.717547376744374521{time:1476864161.4391279221,type:'a',aid:0,bid:1,range:8558,lnum:8298,seq:237}
{time:1476864161.4391279221,type:'a',aid:0,bid:2,range:12279,lnum:8298,seq:237}
{time:1476864161.4391279221,type:'a',aid:1,bid:2,range:15194,lnum:8298,seq:237}
{time:1476864161.4821972847,type:'c',beacon_id:0,tid:0,range:6004,lnum:8302,seq:5}
{time:1476864161.4821972847,type:'c',beacon_id:1,tid:0,range:3325,lnum:8302,seq:5}
{time:1476864161.4821972847,type:'c',beacon_id:2,tid:0,range:12513,lnum:8302,seq:5}
{time:1476864161.4821972847,type:'c',beacon_id:3,tid:0,range:11468,lnum:8302,seq:5}
Id:0 x: 5.8674306706529844035 y: 1.6534978561939417396 z: 2.5178929946135362172{time:1476864161.7615993023,type:'c',beacon_id:0,tid:0,range:6117,lnum:8306,seq:6}
{time:1476864161.7615993023,type:'c',beacon_id:1,tid:0,range:3563,lnum:8306,seq:6}
{time:1476864161.7615993023,type:'c',beacon_id:2,tid:0,range:12091,lnum:8306,seq:6}
{time:1476864161.7615993023,type:'c',beacon_id:3,tid:0,range:11225,lnum:8306,seq:6}
Id:0 x: 5.9032622739362379249 y: 1.8429225024848128189 z: 2.5052807109518950845{time:1476864162.0416464806,type:'c',beacon_id:0,tid:0,range:6239,lnum:8310,seq:7}
{time:1476864162.0416464806,type:'c',beacon_id:1,tid:0,range:3689,lnum:8310,seq:7}
{time:1476864162.0416464806,type:'c',beacon_id:2,tid:0,range:11942,lnum:8310,seq:7}
{time:1476864162.0416464806,type:'c',beacon_id:3,tid:0,range:10920,lnum:8310,seq:7}
Id:0 x: 5.9140396613563135375 y: 2.2628917133360961778 z: 1.9601226141417877891{time:1476864162.2818593979,type:'a',aid:0,bid:1,range:8534,lnum:8313,seq:240}
{time:1476864162.2818593979,type:'a',aid:0,bid:2,range:12279,lnum:8313,seq:240}
{time:1476864162.2818593979,type:'a',aid:1,bid:2,range:15241,lnum:8313,seq:240}
{time:1476864162.3214137554,type:'c',beacon_id:0,tid:0,range:6300,lnum:8317,seq:8}
{time:1476864162.3214137554,type:'c',beacon_id:1,tid:0,range:3915,lnum:8317,seq:8}
{time:1476864162.3214137554,type:'c',beacon_id:2,tid:0,range:11674,lnum:8317,seq:8}
{time:1476864162.3214137554,type:'c',beacon_id:3,tid:0,range:10671,lnum:8317,seq:8}
Id:0 x: 5.918622880279155396 y: 2.5120200530050533771 z: 2.6530425756140258997{time:1476864162.5590689182,type:'a',aid:0,bid:1,range:8478,lnum:8320,seq:241}
{time:1476864162.5590689182,type:'a',aid:0,bid:2,range:12363,lnum:8320,seq:241}
{time:1476864162.5590689182,type:'a',aid:1,bid:2,range:15194,lnum:8320,seq:241}
{time:1476864162.6012089252,type:'c',beacon_id:0,tid:0,range:6383,lnum:8324,seq:9}
{time:1476864162.6012089252,type:'c',beacon_id:1,tid:0,range:4037,lnum:8324,seq:9}
{time:1476864162.6012089252,type:'c',beacon_id:2,tid:0,range:11431,lnum:8324,seq:9}
{time:1476864162.6012089252,type:'c',beacon_id:3,tid:0,range:10395,lnum:8324,seq:9}
Id:0 x: 5.861128237141823405 y: 2.7913991908894129068 z: 2.6755522463004282052{time:1476864162.8396031857,type:'a',aid:0,bid:1,range:8478,lnum:8327,seq:242}
{time:1476864162.8396031857,type:'a',aid:0,bid:2,range:12255,lnum:8327,seq:242}
{time:1476864162.8396031857,type:'a',aid:1,bid:2,range:15307,lnum:8327,seq:242}
{time:1476864163.1191687584,type:'a',aid:0,bid:1,range:8483,lnum:8330,seq:243}
{time:1476864163.1191687584,type:'a',aid:0,bid:2,range:12335,lnum:8330,seq:243}
{time:1476864163.1191687584,type:'a',aid:1,bid:2,range:15185,lnum:8330,seq:243}
{time:1476864163.1613359451,type:'c',beacon_id:1,tid:0,range:4528,lnum:8333,seq:11}
{time:1476864163.1613359451,type:'c',beacon_id:2,tid:0,range:10990,lnum:8333,seq:11}
{time:1476864163.1613359451,type:'c',beacon_id:3,tid:0,range:9697,lnum:8333,seq:11}
{time:1476864163.3997266293,type:'a',aid:0,bid:1,range:8487,lnum:8336,seq:244}
{time:1476864163.3997266293,type:'a',aid:0,bid:2,range:12284,lnum:8336,seq:244}
{time:1476864163.3997266293,type:'a',aid:1,bid:2,range:15326,lnum:8336,seq:244}
{time:1476864163.4417581558,type:'c',beacon_id:0,tid:0,range:6744,lnum:8340,seq:12}
{time:1476864163.4417581558,type:'c',beacon_id:1,tid:0,range:4693,lnum:8340,seq:12}
{time:1476864163.4417581558,type:'c',beacon_id:2,tid:0,range:10817,lnum:8340,seq:12}
{time:1476864163.4417581558,type:'c',beacon_id:3,tid:0,range:9500,lnum:8340,seq:12}
{time:1476864163.679764986,type:'a',aid:0,bid:1,range:8445,lnum:8343,seq:245}
{time:1476864163.679764986,type:'a',aid:0,bid:2,range:12298,lnum:8343,seq:245}
{time:1476864163.679764986,type:'a',aid:1,bid:2,range:16174,lnum:8343,seq:245}
{time:1476864163.72143507,type:'c',beacon_id:0,tid:0,range:7021,lnum:8347,seq:13}
{time:1476864163.72143507,type:'c',beacon_id:1,tid:0,range:4983,lnum:8347,seq:13}
{time:1476864163.72143507,type:'c',beacon_id:2,tid:0,range:10648,lnum:8347,seq:13}
{time:1476864163.72143507,type:'c',beacon_id:3,tid:0,range:9261,lnum:8347,seq:13}
Id:0 x: 5.8025361138138515926 y: 3.7859415492197534547 z: 2.5348578348745789413{time:1476864164.0009601116,type:'c',beacon_id:0,tid:0,range:7236,lnum:8350,seq:14}
{time:1476864164.0019454956,type:'c',beacon_id:2,tid:0,range:10428,lnum:8350,seq:14}
{time:1476864164.0019454956,type:'c',beacon_id:3,tid:0,range:8933,lnum:8350,seq:14}
Id:0 x: 5.8590180279667567476 y: 4.0847464164366851236 z: 1.9371757147260035836{time:1476864164.281452179,type:'c',beacon_id:0,tid:0,range:7462,lnum:8354,seq:15}
{time:1476864164.281452179,type:'c',beacon_id:1,tid:0,range:5540,lnum:8354,seq:15}
{time:1476864164.2819616795,type:'c',beacon_id:2,tid:0,range:10100,lnum:8354,seq:15}
{time:1476864164.2819616795,type:'c',beacon_id:3,tid:0,range:8647,lnum:8354,seq:15}
{time:1476864164.521572113,type:'a',aid:0,bid:1,range:8455,lnum:8357,seq:248}
{time:1476864164.521572113,type:'a',aid:0,bid:2,range:12274,lnum:8357,seq:248}
{time:1476864164.521572113,type:'a',aid:1,bid:2,range:15180,lnum:8357,seq:248}
{time:1476864164.5615901947,type:'c',beacon_id:0,tid:0,range:7775,lnum:8361,seq:16}
{time:1476864164.5615901947,type:'c',beacon_id:1,tid:0,range:5676,lnum:8361,seq:16}
{time:1476864164.5615901947,type:'c',beacon_id:2,tid:0,range:9777,lnum:8361,seq:16}
{time:1476864164.5615901947,type:'c',beacon_id:3,tid:0,range:8268,lnum:8361,seq:16}
Id:0 x: 5.8860443587242183838 y: 4.7927952728037057639 z: 1.9560463228086986121{time:1476864164.7992675304,type:'a',aid:0,bid:1,range:8455,lnum:8364,seq:249}
{time:1476864164.7992675304,type:'a',aid:0,bid:2,range:12284,lnum:8364,seq:249}
{time:1476864164.7992675304,type:'a',aid:1,bid:2,range:15260,lnum:8364,seq:249}
{time:1476864164.8422980309,type:'c',beacon_id:0,tid:0,range:7831,lnum:8368,seq:17}
{time:1476864164.8422980309,type:'c',beacon_id:1,tid:0,range:6117,lnum:8368,seq:17}
{time:1476864164.8422980309,type:'c',beacon_id:2,tid:0,range:9514,lnum:8368,seq:17}
{time:1476864164.8422980309,type:'c',beacon_id:3,tid:0,range:7953,lnum:8368,seq:17}
Id:0 x: 6.0966200927492453232 y: 5.2305434078654666763 z: 2.1764320895510311793{time:1476864165.0794858932,type:'a',aid:0,bid:1,range:8464,lnum:8371,seq:250}
{time:1476864165.0794858932,type:'a',aid:0,bid:2,range:12330,lnum:8371,seq:250}
